,Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
0,#country+code,#date+start,#date+end,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
316,ETH,2016-03-01,2016-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2016.0,2016,,103.378643,X,base year is 2015
317,ETH,2017-03-01,2017-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2017.0,2017,,112.994126,X,base year is 2015
318,ETH,2018-03-01,2018-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2018.0,2018,,130.467947,X,base year is 2015
319,ETH,2019-03-01,2019-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2019.0,2019,,145.013195,X,base year is 2015
320,ETH,2020-03-01,2020-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2020.0,2020,,177.764409,X,base year is 2015
321,ETH,2021-03-01,2021-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2021.0,2021,,208.237123,F,base year is 2015
322,ETH,2000-04-01,2000-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2000.0,2000,,19.084537,X,base year is 2015
323,ETH,2001-04-01,2001-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2001.0,2001,,16.888107,X,base year is 2015
324,ETH,2002-04-01,2002-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2002.0,2002,,16.204773,X,base year is 2015
325,ETH,2003-04-01,2003-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2003.0,2003,,19.035727,X,base year is 2015
326,ETH,2004-04-01,2004-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2004.0,2004,,19.816680,X,base year is 2015
327,ETH,2005-04-01,2005-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2005.0,2005,,21.378586,X,base year is 2015
328,ETH,2006-04-01,2006-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2006.0,2006,,23.135730,X,base year is 2015
329,ETH,2007-04-01,2007-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2007.0,2007,,27.772638,X,base year is 2015
330,ETH,2008-04-01,2008-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2008.0,2008,,36.021453,X,base year is 2015
331,ETH,2009-04-01,2009-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2009.0,2009,,44.465507,X,base year is 2015
332,ETH,2010-04-01,2010-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2010.0,2010,,47.394080,X,base year is 2015
333,ETH,2011-04-01,2011-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2011.0,2011,,61.060756,X,base year is 2015
334,ETH,2012-04-01,2012-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2012.0,2012,,78.681007,X,base year is 2015
335,ETH,2013-04-01,2013-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2013.0,2013,,83.073867,X,base year is 2015
336,ETH,2014-04-01,2014-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2014.0,2014,,90.346491,X,base year is 2015
337,ETH,2015-04-01,2015-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2015.0,2015,,98.253639,X,base year is 2015
338,ETH,2016-04-01,2016-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2016.0,2016,,104.891739,X,base year is 2015
339,ETH,2017-04-01,2017-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2017.0,2017,,114.751270,X,base year is 2015
340,ETH,2018-04-01,2018-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2018.0,2018,,130.760805,X,base year is 2015
341,ETH,2019-04-01,2019-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2019.0,2019,,147.648912,X,base year is 2015
342,ETH,2020-04-01,2020-04-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7004.0,April,2020.0,2020,,181.376316,X,base year is 2015
343,ETH,2000-05-01,2000-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2000.0,2000,,18.840489,X,base year is 2015
344,ETH,2001-05-01,2001-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2001.0,2001,,16.839297,X,base year is 2015
345,ETH,2002-05-01,2002-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2002.0,2002,,16.253583,X,base year is 2015
346,ETH,2003-05-01,2003-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2003.0,2003,,19.084537,X,base year is 2015
347,ETH,2004-05-01,2004-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2004.0,2004,,19.865490,X,base year is 2015
348,ETH,2005-05-01,2005-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2005.0,2005,,21.427396,X,base year is 2015
349,ETH,2006-05-01,2006-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2006.0,2006,,24.063112,X,base year is 2015
350,ETH,2007-05-01,2007-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2007.0,2007,,27.919067,X,base year is 2015
351,ETH,2008-05-01,2008-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2008.0,2008,,38.803598,X,base year is 2015
352,ETH,2009-05-01,2009-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2009.0,2009,,44.319078,X,base year is 2015
353,ETH,2010-05-01,2010-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2010.0,2010,,47.589319,X,base year is 2015
354,ETH,2011-05-01,2011-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2011.0,2011,,63.501234,X,base year is 2015
355,ETH,2012-05-01,2012-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2012.0,2012,,79.266721,X,base year is 2015
356,ETH,2013-05-01,2013-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2013.0,2013,,84.050058,X,base year is 2015
357,ETH,2014-05-01,2014-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2014.0,2014,,90.981015,X,base year is 2015
358,ETH,2015-05-01,2015-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2015.0,2015,,99.034592,X,base year is 2015
359,ETH,2016-05-01,2016-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2016.0,2016,,106.307216,X,base year is 2015
360,ETH,2017-05-01,2017-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2017.0,2017,,114.946508,X,base year is 2015
361,ETH,2018-05-01,2018-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2018.0,2018,,132.469139,X,base year is 2015
362,ETH,2019-05-01,2019-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2019.0,2019,,153.945344,X,base year is 2015
363,ETH,2020-05-01,2020-05-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7005.0,May,2020.0,2020,,184.402508,X,base year is 2015
364,ETH,2000-06-01,2000-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2000.0,2000,,18.938108,X,base year is 2015
365,ETH,2001-06-01,2001-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2001.0,2001,,16.741678,X,base year is 2015
366,ETH,2002-06-01,2002-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2002.0,2002,,16.546440,X,base year is 2015
367,ETH,2003-06-01,2003-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2003.0,2003,,19.475013,X,base year is 2015
368,ETH,2004-06-01,2004-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2004.0,2004,,19.963109,X,base year is 2015
369,ETH,2005-06-01,2005-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2005.0,2005,,22.110730,X,base year is 2015
370,ETH,2006-06-01,2006-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2006.0,2006,,24.502398,X,base year is 2015
371,ETH,2007-06-01,2007-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2007.0,2007,,28.211924,X,base year is 2015
372,ETH,2008-06-01,2008-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2008.0,2008,,43.782173,X,base year is 2015
373,ETH,2009-06-01,2009-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2009.0,2009,,44.953602,X,base year is 2015
374,ETH,2010-06-01,2010-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2010.0,2010,,48.223843,X,base year is 2015
375,ETH,2011-06-01,2011-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2011.0,2011,,65.844093,X,base year is 2015
376,ETH,2012-06-01,2012-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2012.0,2012,,79.510769,X,base year is 2015
377,ETH,2013-06-01,2013-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2013.0,2013,,84.538154,X,base year is 2015
378,ETH,2014-06-01,2014-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2014.0,2014,,91.371492,X,base year is 2015
379,ETH,2015-06-01,2015-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2015.0,2015,,100.401260,X,base year is 2015
380,ETH,2016-06-01,2016-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2016.0,2016,,107.381027,X,base year is 2015
381,ETH,2017-06-01,2017-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2017.0,2017,,116.020318,X,base year is 2015
382,ETH,2018-06-01,2018-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2018.0,2018,,135.446522,X,base year is 2015
383,ETH,2019-06-01,2019-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2019.0,2019,,156.141775,X,base year is 2015
384,ETH,2020-06-01,2020-06-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7006.0,June,2020.0,2020,,189.820369,X,base year is 2015
385,ETH,2000-07-01,2000-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2000.0,2000,,18.986918,X,base year is 2015
386,ETH,2001-07-01,2001-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2001.0,2001,,16.448821,X,base year is 2015
387,ETH,2002-07-01,2002-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2002.0,2002,,16.839297,X,base year is 2015
388,ETH,2003-07-01,2003-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2003.0,2003,,19.719061,X,base year is 2015
389,ETH,2004-07-01,2004-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2004.0,2004,,20.011919,X,base year is 2015
390,ETH,2005-07-01,2005-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2005.0,2005,,22.354777,X,base year is 2015
391,ETH,2006-07-01,2006-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2006.0,2006,,25.185732,X,base year is 2015
392,ETH,2007-07-01,2007-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2007.0,2007,,28.797639,X,base year is 2015
393,ETH,2008-07-01,2008-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2008.0,2008,,47.247652,X,base year is 2015
394,ETH,2009-07-01,2009-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2009.0,2009,,45.490508,X,base year is 2015
395,ETH,2010-07-01,2010-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2010.0,2010,,48.126224,X,base year is 2015
396,ETH,2011-07-01,2011-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2011.0,2011,,66.185760,X,base year is 2015
397,ETH,2012-07-01,2012-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2012.0,2012,,80.242913,X,base year is 2015
398,ETH,2013-07-01,2013-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2013.0,2013,,86.100059,X,base year is 2015
399,ETH,2014-07-01,2014-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2014.0,2014,,91.957206,X,base year is 2015
400,ETH,2015-07-01,2015-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2015.0,2015,,102.207213,X,base year is 2015
401,ETH,2016-07-01,2016-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2016.0,2016,,107.722693,X,base year is 2015
402,ETH,2017-07-01,2017-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2017.0,2017,,118.948892,X,base year is 2015
403,ETH,2018-07-01,2018-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2018.0,2018,,137.106047,X,base year is 2015
404,ETH,2019-07-01,2019-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2019.0,2019,,158.338205,X,base year is 2015
405,ETH,2020-07-01,2020-07-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7007.0,July,2020.0,2020,,193.725134,X,base year is 2015
406,ETH,2000-08-01,2000-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2000.0,2000,,18.840489,X,base year is 2015
407,ETH,2001-08-01,2001-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2001.0,2001,,16.400011,X,base year is 2015
408,ETH,2002-08-01,2002-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2002.0,2002,,17.376202,X,base year is 2015
409,ETH,2003-08-01,2003-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2003.0,2003,,19.914299,X,base year is 2015
410,ETH,2004-08-01,2004-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2004.0,2004,,20.158347,X,base year is 2015
411,ETH,2005-08-01,2005-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2005.0,2005,,22.501206,X,base year is 2015
412,ETH,2006-08-01,2006-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2006.0,2006,,25.527399,X,base year is 2015
413,ETH,2007-08-01,2007-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2007.0,2007,,29.627401,X,base year is 2015
414,ETH,2008-08-01,2008-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2008.0,2008,,47.882176,X,base year is 2015
415,ETH,2009-08-01,2009-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2009.0,2009,,45.978603,X,base year is 2015
416,ETH,2010-08-01,2010-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2010.0,2010,,48.419081,X,base year is 2015
417,ETH,2011-08-01,2011-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2011.0,2011,,67.161951,X,base year is 2015
418,ETH,2012-08-01,2012-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2012.0,2012,,81.707199,X,base year is 2015
419,ETH,2013-08-01,2013-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2013.0,2013,,86.588155,X,base year is 2015
420,ETH,2014-08-01,2014-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2014.0,2014,,92.542921,X,base year is 2015
421,ETH,2015-08-01,2015-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2015.0,2015,,102.792928,X,base year is 2015
422,ETH,2016-08-01,2016-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2016.0,2016,,108.161979,X,base year is 2015
423,ETH,2017-08-01,2017-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2017.0,2017,,120.413178,X,base year is 2015
424,ETH,2018-08-01,2018-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2018.0,2018,,137.496524,X,base year is 2015
425,ETH,2019-08-01,2019-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2019.0,2019,,162.096541,X,base year is 2015
426,ETH,2020-08-01,2020-08-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7008.0,August,2020.0,2020,,194.603706,X,base year is 2015
427,ETH,2000-09-01,2000-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2000.0,2000,,18.303584,X,base year is 2015
428,ETH,2001-09-01,2001-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2001.0,2001,,16.692869,X,base year is 2015
429,ETH,2002-09-01,2002-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2002.0,2002,,17.620250,X,base year is 2015
430,ETH,2003-09-01,2003-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2003.0,2003,,19.914299,X,base year is 2015
431,ETH,2004-09-01,2004-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2004.0,2004,,20.353585,X,base year is 2015
432,ETH,2005-09-01,2005-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2005.0,2005,,22.842873,X,base year is 2015
433,ETH,2006-09-01,2006-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2006.0,2006,,25.722637,X,base year is 2015
434,ETH,2007-09-01,2007-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2007.0,2007,,30.261926,X,base year is 2015
435,ETH,2008-09-01,2008-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2008.0,2008,,48.321462,X,base year is 2015
436,ETH,2009-09-01,2009-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2009.0,2009,,46.369080,X,base year is 2015
437,ETH,2010-09-01,2010-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2010.0,2010,,49.932177,X,base year is 2015
438,ETH,2011-09-01,2011-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2011.0,2011,,68.821476,X,base year is 2015
439,ETH,2012-09-01,2012-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2012.0,2012,,83.464343,X,base year is 2015
440,ETH,2013-09-01,2013-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2013.0,2013,,88.784585,X,base year is 2015
441,ETH,2014-09-01,2014-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2014.0,2014,,93.226255,X,base year is 2015
442,ETH,2015-09-01,2015-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2015.0,2015,,104.159596,X,base year is 2015
443,ETH,2016-09-01,2016-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2016.0,2016,,110.553648,X,base year is 2015
444,ETH,2017-09-01,2017-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2017.0,2017,,124.317943,X,base year is 2015
445,ETH,2018-09-01,2018-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2018.0,2018,,139.009620,X,base year is 2015
446,ETH,2019-09-01,2019-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2019.0,2019,,164.878685,X,base year is 2015
447,ETH,2020-09-01,2020-09-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7009.0,September,2020.0,2020,,195.677516,X,base year is 2015
448,ETH,2000-10-01,2000-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2000.0,2000,,17.864298,X,base year is 2015
449,ETH,2001-10-01,2001-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2001.0,2001,,16.595250,X,base year is 2015
450,ETH,2002-10-01,2002-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2002.0,2002,,17.717869,X,base year is 2015
451,ETH,2003-10-01,2003-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2003.0,2003,,19.816680,X,base year is 2015
452,ETH,2004-10-01,2004-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2004.0,2004,,20.548824,X,base year is 2015
453,ETH,2005-10-01,2005-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2005.0,2005,,22.647635,X,base year is 2015
454,ETH,2006-10-01,2006-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2006.0,2006,,25.917875,X,base year is 2015
455,ETH,2007-10-01,2007-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2007.0,2007,,30.750021,X,base year is 2015
456,ETH,2008-10-01,2008-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2008.0,2008,,47.784557,X,base year is 2015
457,ETH,2009-10-01,2009-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2009.0,2009,,46.027413,X,base year is 2015
458,ETH,2010-10-01,2010-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2010.0,2010,,51.005988,X,base year is 2015
459,ETH,2011-10-01,2011-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2011.0,2011,,70.041715,X,base year is 2015
460,ETH,2012-10-01,2012-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2012.0,2012,,82.634581,X,base year is 2015
461,ETH,2013-10-01,2013-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2013.0,2013,,89.272681,X,base year is 2015
462,ETH,2014-10-01,2014-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2014.0,2014,,93.470303,X,base year is 2015
463,ETH,2015-10-01,2015-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2015.0,2015,,104.208405,X,base year is 2015
464,ETH,2016-10-01,2016-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2016.0,2016,,109.382218,X,base year is 2015
465,ETH,2017-10-01,2017-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2017.0,2017,,123.634609,X,base year is 2015
466,ETH,2018-10-01,2018-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2018.0,2018,,138.667953,X,base year is 2015
467,ETH,2019-10-01,2019-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2019.0,2019,,164.585828,X,base year is 2015
468,ETH,2020-10-01,2020-10-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7010.0,October,2020.0,2020,,196.409659,X,base year is 2015
469,ETH,2000-11-01,2000-11-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7011.0,November,2000.0,2000,,17.473822,X,base year is 2015
470,ETH,2001-11-01,2001-11-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7011.0,November,2001.0,2001,,16.741678,X,base year is 2015
471,ETH,2002-11-01,2002-11-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7011.0,November,2002.0,2002,,17.864298,X,base year is 2015
472,ETH,2003-11-01,2003-11-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7011.0,November,2003.0,2003,,19.426204,X,base year is 2015
473,ETH,2004-11-01,2004-11-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7011.0,November,2004.0,2004,,20.451205,X,base year is 2015
474,ETH,2005-11-01,2005-11-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7011.0,November,2005.0,2005,,22.598825,X,base year is 2015
475,ETH,2006-11-01,2006-11-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7011.0,November,2006.0,2006,,26.064304,X,base year is 2015
476,ETH,2007-11-01,2007-11-30,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7011.0,November,2007.0,2007,,30.798831,X,base year is 2015
